StateCode,BeachID,BeachName,Station ID,StationName,CountyName,Identifier,StartDate,StartTime,ZoneCode,ActivityTypeCode,Characteristic Name,ResultValue,DetectionQuantitationLimit
NY,NY835985,INDIAN FIELD BEACH,NY835985-01,,SUFFOLK,201775936,2017-08-31 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY843314,KNOLLWOOD BEACH,NY843314-01,,SUFFOLK,201776368,2017-09-07 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY843314,KNOLLWOOD BEACH,NY843314-01,,SUFFOLK,201775305,2017-08-08 00:00:00,,,21NYBCH~Routine,Enterococcus,232,~~
NY,NY843314,KNOLLWOOD BEACH,NY843314-01,,SUFFOLK,201771153,2017-06-29 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY843314,KNOLLWOOD BEACH,NY843314-01,,SUFFOLK,201774466,2017-07-11 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY843314,KNOLLWOOD BEACH,NY843314-01,,SUFFOLK,201775490,2017-08-15 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY843314,KNOLLWOOD BEACH,NY843314-01,,SUFFOLK,201770491,2017-06-08 00:00:00,,,21NYBCH~Routine,Enterococcus,8,~~
NY,NY843314,KNOLLWOOD BEACH,NY843314-01,,SUFFOLK,201776336,2017-09-05 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY843314,KNOLLWOOD BEACH,NY843314-01,,SUFFOLK,201768430,2017-05-23 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY843314,KNOLLWOOD BEACH,NY843314-01,,SUFFOLK,201774680,2017-07-18 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY843314,KNOLLWOOD BEACH,NY843314-01,,SUFFOLK,201771078,2017-06-27 00:00:00,,,21NYBCH~Routine,Enterococcus,16,~~
NY,NY843314,KNOLLWOOD BEACH,NY843314-01,,SUFFOLK,201776478,2017-09-12 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY843314,KNOLLWOOD BEACH,NY843314-01,,SUFFOLK,201768432,2017-05-15 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY843314,KNOLLWOOD BEACH,NY843314-01,,SUFFOLK,201768429,2017-05-03 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY843314,KNOLLWOOD BEACH,NY843314-01,,SUFFOLK,201774541,2017-07-13 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY843314,KNOLLWOOD BEACH,NY843314-01,,SUFFOLK,201774957,2017-07-27 00:00:00,,,21NYBCH~Routine,Enterococcus,20,~~
NY,NY843314,KNOLLWOOD BEACH,NY843314-01,,SUFFOLK,201775147,2017-08-03 00:00:00,,,21NYBCH~Routine,Enterococcus,8,~~
NY,NY843314,KNOLLWOOD BEACH,NY843314-01,,SUFFOLK,201770841,2017-06-20 00:00:00,,,21NYBCH~Routine,Enterococcus,12,~~
NY,NY843314,KNOLLWOOD BEACH,NY843314-01,,SUFFOLK,201775766,2017-08-24 00:00:00,,,21NYBCH~Routine,Enterococcus,8,~~
NY,NY843314,KNOLLWOOD BEACH,NY843314-01,,SUFFOLK,201770728,2017-06-16 00:00:00,,,21NYBCH~Routine,Enterococcus,40,~~
NY,NY843314,KNOLLWOOD BEACH,NY843314-01,,SUFFOLK,201770540,2017-06-12 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY843314,KNOLLWOOD BEACH,NY843314-01,,SUFFOLK,201774320,2017-07-06 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY843314,KNOLLWOOD BEACH,NY843314-01,,SUFFOLK,201775369,2017-08-10 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY843314,KNOLLWOOD BEACH,NY843314-01,,SUFFOLK,201775576,2017-08-17 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY843314,KNOLLWOOD BEACH,NY843314-01,,SUFFOLK,201775912,2017-08-31 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY843314,KNOLLWOOD BEACH,NY843314-01,,SUFFOLK,201775073,2017-08-01 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY843314,KNOLLWOOD BEACH,NY843314-01,,SUFFOLK,201775880,2017-08-29 00:00:00,,,21NYBCH~Routine,Enterococcus,44,~~
NY,NY843314,KNOLLWOOD BEACH,NY843314-01,,SUFFOLK,201768431,2017-05-10 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY843314,KNOLLWOOD BEACH,NY843314-01,,SUFFOLK,201770641,2017-06-14 00:00:00,,,21NYBCH~Routine,Enterococcus,64,~~
NY,NY843314,KNOLLWOOD BEACH,NY843314-01,,SUFFOLK,201770937,2017-06-22 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY843314,KNOLLWOOD BEACH,NY843314-01,,SUFFOLK,201774876,2017-07-25 00:00:00,,,21NYBCH~Routine,Enterococcus,208,~~
NY,NY843314,KNOLLWOOD BEACH,NY843314-01,,SUFFOLK,201775691,2017-08-22 00:00:00,,,21NYBCH~Routine,Enterococcus,8,~~
NY,NY851326,GRANTLAND BEACH,NY851326-01,,SUFFOLK,201776394,2017-09-07 00:00:00,,,21NYBCH~Routine,Enterococcus,100,~~
NY,NY851326,GRANTLAND BEACH,NY851326-01,,SUFFOLK,201768383,2017-05-10 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY851326,GRANTLAND BEACH,NY851326-01,,SUFFOLK,201775577,2017-08-17 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY851326,GRANTLAND BEACH,NY851326-01,,SUFFOLK,201768384,2017-05-18 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY851326,GRANTLAND BEACH,NY851326-01,,SUFFOLK,201774760,2017-07-20 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY851326,GRANTLAND BEACH,NY851326-01,,SUFFOLK,201770842,2017-06-20 00:00:00,,,21NYBCH~Routine,Enterococcus,80,~~
NY,NY851326,GRANTLAND BEACH,NY851326-01,,SUFFOLK,201770492,2017-06-08 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY851326,GRANTLAND BEACH,NY851326-01,,SUFFOLK,201775925,2017-08-31 00:00:00,,,21NYBCH~Routine,Enterococcus,56,~~
NY,NY851326,GRANTLAND BEACH,NY851326-01,,SUFFOLK,201775688,2017-08-22 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY851326,GRANTLAND BEACH,NY851326-01,,SUFFOLK,201775168,2017-08-03 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY851326,GRANTLAND BEACH,NY851326-01,,SUFFOLK,201774681,2017-07-18 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY851326,GRANTLAND BEACH,NY851326-01,,SUFFOLK,201768385,2017-05-25 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY851326,GRANTLAND BEACH,NY851326-01,,SUFFOLK,201770938,2017-06-22 00:00:00,,,21NYBCH~Routine,Enterococcus,32,~~
NY,NY851326,GRANTLAND BEACH,NY851326-01,,SUFFOLK,201774299,2017-07-06 00:00:00,,,21NYBCH~Routine,Enterococcus,16,~~
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201773434,2017-08-09 00:00:00,,,21NYBCH~Routine,Enterococcus,9,~~
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201767553,2017-04-12 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201769679,2017-06-21 00:00:00,,,21NYBCH~Routine,Enterococcus,310,~~
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201771605,2017-07-12 00:00:00,,,21NYBCH~Routine,Enterococcus,9,~~
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201768047,2017-05-15 00:00:00,,,21NYBCH~Routine,Enterococcus,1,~~
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201769466,2017-06-14 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~1.00~#/100ml
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201773601,2017-08-16 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~1.00~#/100ml
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201773500,2017-08-14 00:00:00,,,21NYBCH~Routine,Enterococcus,2,~~
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201767722,2017-05-01 00:00:00,,,21NYBCH~Routine,Enterococcus,2,~~
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201770344,2017-07-10 00:00:00,,,21NYBCH~Routine,Enterococcus,57,~~
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201772388,2017-07-26 00:00:00,,,21NYBCH~Routine,Enterococcus,8,~~
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201772189,2017-07-24 00:00:00,,,21NYBCH~Routine,Enterococcus,600,Upper Quantitation Limit~600.00~#/100ml
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201774006,2017-08-28 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~1.00~#/100ml
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201773752,2017-08-21 00:00:00,,,21NYBCH~Routine,Enterococcus,18,~~
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201769518,2017-06-19 00:00:00,,,21NYBCH~Routine,Enterococcus,42,~~
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201767565,2017-04-17 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~1.00~#/100ml
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201769390,2017-06-12 00:00:00,,,21NYBCH~Routine,Enterococcus,1,~~
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201769239,2017-06-07 00:00:00,,,21NYBCH~Routine,Enterococcus,60,~~
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201768082,2017-05-22 00:00:00,,,21NYBCH~Routine,Enterococcus,56,~~
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201774081,2017-08-30 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~1.00~#/100ml
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201773825,2017-08-23 00:00:00,,,21NYBCH~Routine,Enterococcus,3,~~
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201771892,2017-07-17 00:00:00,,,21NYBCH~Routine,Enterococcus,3,~~
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201767842,2017-05-08 00:00:00,,,21NYBCH~Routine,Enterococcus,1,~~
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201769824,2017-06-26 00:00:00,,,21NYBCH~Routine,Enterococcus,16,~~
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201767921,2017-05-10 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~1.00~#/100ml
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201770132,2017-07-05 00:00:00,,,21NYBCH~Routine,Enterococcus,3,~~
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201769151,2017-06-05 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201767542,2017-04-10 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~1.00~#/100ml
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201767690,2017-04-26 00:00:00,,,21NYBCH~Routine,Enterococcus,12,~~
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201767831,2017-05-05 00:00:00,,,21NYBCH~Routine,Enterococcus,1130,~~
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201768058,2017-05-17 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~1.00~#/100ml
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201768171,2017-05-24 00:00:00,,,21NYBCH~Routine,Enterococcus,62,~~
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201769937,2017-06-28 00:00:00,,,21NYBCH~Routine,Enterococcus,1,~~
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201770090,2017-07-03 00:00:00,,,21NYBCH~Routine,Enterococcus,5,~~
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201772565,2017-08-02 00:00:00,,,21NYBCH~Routine,Enterococcus,20,~~
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201773222,2017-08-07 00:00:00,,,21NYBCH~Routine,Enterococcus,12,~~
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201767649,2017-04-24 00:00:00,,,21NYBCH~Routine,Enterococcus,2,~~
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201768302,2017-05-31 00:00:00,,,21NYBCH~Routine,Enterococcus,5,~~
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201767638,2017-04-19 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~1.00~#/100ml
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201772008,2017-07-19 00:00:00,,,21NYBCH~Routine,Enterococcus,10,~~
NY,NY854811,MANOR HAVEN BEACH,NY854811-01,,NASSAU,201772466,2017-07-31 00:00:00,,,21NYBCH~Routine,Enterococcus,2,~~
NY,NY869747,OLD FIELD CLUB,NY869747-01,,SUFFOLK,201776403,2017-09-07 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY869747,OLD FIELD CLUB,NY869747-01,,SUFFOLK,201770493,2017-06-08 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY869747,OLD FIELD CLUB,NY869747-01,,SUFFOLK,201768356,2017-05-10 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY869747,OLD FIELD CLUB,NY869747-01,,SUFFOLK,201775491,2017-08-15 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY869747,OLD FIELD CLUB,NY869747-01,,SUFFOLK,201775169,2017-08-03 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY869747,OLD FIELD CLUB,NY869747-01,,SUFFOLK,201774937,2017-07-27 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY869747,OLD FIELD CLUB,NY869747-01,,SUFFOLK,201774682,2017-07-18 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY869747,OLD FIELD CLUB,NY869747-01,,SUFFOLK,201770939,2017-06-22 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY869747,OLD FIELD CLUB,NY869747-01,,SUFFOLK,201770607,2017-06-13 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY869747,OLD FIELD CLUB,NY869747-01,,SUFFOLK,201768358,2017-05-18 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY869747,OLD FIELD CLUB,NY869747-01,,SUFFOLK,201775692,2017-08-22 00:00:00,,,21NYBCH~Routine,Enterococcus,8,~~
NY,NY869747,OLD FIELD CLUB,NY869747-01,,SUFFOLK,201775578,2017-08-17 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY869747,OLD FIELD CLUB,NY869747-01,,SUFFOLK,201774735,2017-07-20 00:00:00,,,21NYBCH~Routine,Enterococcus,8,~~
NY,NY869747,OLD FIELD CLUB,NY869747-01,,SUFFOLK,201771079,2017-06-27 00:00:00,,,21NYBCH~Routine,Enterococcus,8,~~
NY,NY869747,OLD FIELD CLUB,NY869747-01,,SUFFOLK,201770729,2017-06-16 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY869747,OLD FIELD CLUB,NY869747-01,,SUFFOLK,201771154,2017-06-29 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY869747,OLD FIELD CLUB,NY869747-01,,SUFFOLK,201768357,2017-05-30 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY869747,OLD FIELD CLUB,NY869747-01,,SUFFOLK,201774881,2017-07-25 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY869747,OLD FIELD CLUB,NY869747-01,,SUFFOLK,201774321,2017-07-06 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY869747,OLD FIELD CLUB,NY869747-01,,SUFFOLK,201775924,2017-08-31 00:00:00,,,21NYBCH~Routine,Enterococcus,48,~~
NY,NY869747,OLD FIELD CLUB,NY869747-01,,SUFFOLK,201774505,2017-07-13 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY869747,OLD FIELD CLUB,NY869747-01,,SUFFOLK,201770843,2017-06-20 00:00:00,,,21NYBCH~Routine,Enterococcus,8,~~
NY,NY869747,OLD FIELD CLUB,NY869747-01,,SUFFOLK,201775370,2017-08-10 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY871151,SOUND BEACH POA - WEST,NY871151-01,,SUFFOLK,201770696,2017-06-15 00:00:00,,,21NYBCH~Routine,Enterococcus,12,~~
NY,NY871151,SOUND BEACH POA - WEST,NY871151-01,,SUFFOLK,201768330,2017-05-11 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY871151,SOUND BEACH POA - WEST,NY871151-01,,SUFFOLK,201775288,2017-08-08 00:00:00,,,21NYBCH~Routine,Enterococcus,8,~~
NY,NY871151,SOUND BEACH POA - WEST,NY871151-01,,SUFFOLK,201775890,2017-08-29 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY871151,SOUND BEACH POA - WEST,NY871151-01,,SUFFOLK,201770369,2017-06-01 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY871151,SOUND BEACH POA - WEST,NY871151-01,,SUFFOLK,201771080,2017-06-27 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY871151,SOUND BEACH POA - WEST,NY871151-01,,SUFFOLK,201774513,2017-07-13 00:00:00,,,21NYBCH~Routine,Enterococcus,20,~~
NY,NY871151,SOUND BEACH POA - WEST,NY871151-01,,SUFFOLK,201770940,2017-06-22 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY871151,SOUND BEACH POA - WEST,NY871151-01,,SUFFOLK,201775075,2017-08-01 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY871151,SOUND BEACH POA - WEST,NY871151-01,,SUFFOLK,201775492,2017-08-15 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY871151,SOUND BEACH POA - WEST,NY871151-01,,SUFFOLK,201776272,2017-09-01 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY871151,SOUND BEACH POA - WEST,NY871151-01,,SUFFOLK,201770608,2017-06-13 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY871151,SOUND BEACH POA - WEST,NY871151-01,,SUFFOLK,201775558,2017-08-17 00:00:00,,,21NYBCH~Routine,Enterococcus,32,~~
NY,NY871151,SOUND BEACH POA - WEST,NY871151-01,,SUFFOLK,201775371,2017-08-10 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY871151,SOUND BEACH POA - WEST,NY871151-01,,SUFFOLK,201771155,2017-06-29 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY871151,SOUND BEACH POA - WEST,NY871151-01,,SUFFOLK,201768331,2017-05-17 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY871151,SOUND BEACH POA - WEST,NY871151-01,,SUFFOLK,201770428,2017-06-06 00:00:00,,,21NYBCH~Routine,Enterococcus,8,~~
NY,NY871151,SOUND BEACH POA - WEST,NY871151-01,,SUFFOLK,201770844,2017-06-20 00:00:00,,,21NYBCH~Routine,Enterococcus,12,~~
NY,NY871151,SOUND BEACH POA - WEST,NY871151-01,,SUFFOLK,201774467,2017-07-11 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY871151,SOUND BEACH POA - WEST,NY871151-01,,SUFFOLK,201774349,2017-07-07 00:00:00,,,21NYBCH~Routine,Enterococcus,24,~~
NY,NY871151,SOUND BEACH POA - WEST,NY871151-01,,SUFFOLK,201774761,2017-07-20 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY871151,SOUND BEACH POA - WEST,NY871151-01,,SUFFOLK,201775771,2017-08-24 00:00:00,,,21NYBCH~Routine,Enterococcus,10,~~
NY,NY871151,SOUND BEACH POA - WEST,NY871151-01,,SUFFOLK,201768332,2017-05-25 00:00:00,,,21NYBCH~Routine,Enterococcus,68,~~
NY,NY871151,SOUND BEACH POA - WEST,NY871151-01,,SUFFOLK,201774938,2017-07-27 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY875624,HOBART BEACH - INLET,NY875624-01,,SUFFOLK,201776337,2017-09-05 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY875624,HOBART BEACH - INLET,NY875624-01,,SUFFOLK,201775767,2017-08-24 00:00:00,,,21NYBCH~Routine,Enterococcus,8,~~
NY,NY875624,HOBART BEACH - INLET,NY875624-01,,SUFFOLK,201771081,2017-06-27 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY875624,HOBART BEACH - INLET,NY875624-01,,SUFFOLK,201770941,2017-06-22 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY875624,HOBART BEACH - INLET,NY875624-01,,SUFFOLK,201775579,2017-08-17 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY875624,HOBART BEACH - INLET,NY875624-01,,SUFFOLK,201775453,2017-08-15 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY875624,HOBART BEACH - INLET,NY875624-01,,SUFFOLK,201774972,2017-07-27 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY875624,HOBART BEACH - INLET,NY875624-01,,SUFFOLK,201768471,2017-05-15 00:00:00,,,21NYBCH~Routine,Enterococcus,12,~~
NY,NY875624,HOBART BEACH - INLET,NY875624-01,,SUFFOLK,201768468,2017-05-10 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY875624,HOBART BEACH - INLET,NY875624-01,,SUFFOLK,201775877,2017-08-29 00:00:00,,,21NYBCH~Routine,Enterococcus,24,~~
NY,NY875624,HOBART BEACH - INLET,NY875624-01,,SUFFOLK,201775711,2017-08-22 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY875624,HOBART BEACH - INLET,NY875624-01,,SUFFOLK,201774468,2017-07-11 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY875624,HOBART BEACH - INLET,NY875624-01,,SUFFOLK,201774322,2017-07-06 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY875624,HOBART BEACH - INLET,NY875624-01,,SUFFOLK,201775170,2017-08-03 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY875624,HOBART BEACH - INLET,NY875624-01,,SUFFOLK,201776383,2017-09-07 00:00:00,,,21NYBCH~Routine,Enterococcus,28,~~
NY,NY875624,HOBART BEACH - INLET,NY875624-01,,SUFFOLK,201768469,2017-05-03 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY875624,HOBART BEACH - INLET,NY875624-01,,SUFFOLK,201775047,2017-08-01 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY875624,HOBART BEACH - INLET,NY875624-01,,SUFFOLK,201770730,2017-06-16 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY875624,HOBART BEACH - INLET,NY875624-01,,SUFFOLK,201768470,2017-05-23 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY875624,HOBART BEACH - INLET,NY875624-01,,SUFFOLK,201774863,2017-07-25 00:00:00,,,21NYBCH~Routine,Enterococcus,8,~~
NY,NY875624,HOBART BEACH - INLET,NY875624-01,,SUFFOLK,201770642,2017-06-14 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY875624,HOBART BEACH - INLET,NY875624-01,,SUFFOLK,201775289,2017-08-08 00:00:00,,,21NYBCH~Routine,Enterococcus,8,~~
NY,NY875624,HOBART BEACH - INLET,NY875624-01,,SUFFOLK,201770494,2017-06-08 00:00:00,,,21NYBCH~Routine,Enterococcus,8,~~
NY,NY875624,HOBART BEACH - INLET,NY875624-01,,SUFFOLK,201775372,2017-08-10 00:00:00,,,21NYBCH~Routine,Enterococcus,0,Lower Quantitation Limit~4~#/100ml
NY,NY875624,HOBART BEACH - INLET,NY875624-01,,SUFFOLK,201776458,2017-09-12 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY875624,HOBART BEACH - INLET,NY875624-01,,SUFFOLK,201774648,2017-07-18 00:00:00,,,21NYBCH~Routine,Enterococcus,4,~~
NY,NY875624,HOBART BEACH - INLET,NY875624-01,,SUFFOLK,201775916,2017-08-31 00:00:00,,,21NYBCH~Routine,Enterococcus,8,~~
