"State","County","BeachID","Beach Name","Year","Sample Count"
"CT","NEW HAVEN","CT914597","ROCK STREET BEACH","2014","1"
"CT","NEW HAVEN","CT914597","ROCK STREET BEACH","2015","0"
"CT","NEW HAVEN","CT946887","FORT HALE PARK BEACH","2003","0"
"CT","NEW HAVEN","CT946887","FORT HALE PARK BEACH","2004","0"
"CT","NEW HAVEN","CT946887","FORT HALE PARK BEACH","2005","0"
"CT","NEW HAVEN","CT946887","FORT HALE PARK BEACH","2006","0"
"CT","NEW HAVEN","CT946887","FORT HALE PARK BEACH","2007","0"
"CT","NEW HAVEN","CT946887","FORT HALE PARK BEACH","2008","0"
"CT","NEW HAVEN","CT946887","FORT HALE PARK BEACH","2009","0"
"CT","NEW HAVEN","CT946887","FORT HALE PARK BEACH","2010","0"
"CT","NEW HAVEN","CT946887","FORT HALE PARK BEACH","2011","64"
"CT","NEW HAVEN","CT946887","FORT HALE PARK BEACH","2012","39"
"CT","NEW HAVEN","CT946887","FORT HALE PARK BEACH","2013","36"
"CT","NEW HAVEN","CT946887","FORT HALE PARK BEACH","2014","30"
"CT","NEW HAVEN","CT946887","FORT HALE PARK BEACH","2015","0"
"CT","NEW HAVEN","CT964700","HAMMONASSET BEACH STATE PARK BEACH","2003","0"
"CT","NEW HAVEN","CT964700","HAMMONASSET BEACH STATE PARK BEACH","2004","0"
"CT","NEW HAVEN","CT964700","HAMMONASSET BEACH STATE PARK BEACH","2005","0"
"CT","NEW HAVEN","CT964700","HAMMONASSET BEACH STATE PARK BEACH","2006","0"
"CT","NEW HAVEN","CT964700","HAMMONASSET BEACH STATE PARK BEACH","2007","0"
"CT","NEW HAVEN","CT964700","HAMMONASSET BEACH STATE PARK BEACH","2008","0"
"CT","NEW HAVEN","CT964700","HAMMONASSET BEACH STATE PARK BEACH","2009","0"
"CT","NEW HAVEN","CT964700","HAMMONASSET BEACH STATE PARK BEACH","2010","0"
"CT","NEW HAVEN","CT964700","HAMMONASSET BEACH STATE PARK BEACH","2011","0"
"CT","NEW HAVEN","CT964700","HAMMONASSET BEACH STATE PARK BEACH","2012","0"
"CT","NEW HAVEN","CT964700","HAMMONASSET BEACH STATE PARK BEACH","2013","0"
"CT","NEW HAVEN","CT964700","HAMMONASSET BEACH STATE PARK BEACH","2014","0"
"CT","NEW HAVEN","CT964700","HAMMONASSET BEACH STATE PARK BEACH","2015","0"
"CT","NEW HAVEN","CT974464","ANCHOR BEACH (MERWIN POINT) #1","2003","0"
"CT","NEW HAVEN","CT974464","ANCHOR BEACH (MERWIN POINT) #1","2004","0"
"CT","NEW HAVEN","CT974464","ANCHOR BEACH (MERWIN POINT) #1","2005","0"
"CT","NEW HAVEN","CT974464","ANCHOR BEACH (MERWIN POINT) #1","2006","0"
"CT","NEW HAVEN","CT974464","ANCHOR BEACH (MERWIN POINT) #1","2007","0"
"CT","NEW HAVEN","CT974464","ANCHOR BEACH (MERWIN POINT) #1","2008","6"
"CT","NEW HAVEN","CT974464","ANCHOR BEACH (MERWIN POINT) #1","2009","7"
"CT","NEW HAVEN","CT974464","ANCHOR BEACH (MERWIN POINT) #1","2010","10"
"CT","NEW HAVEN","CT974464","ANCHOR BEACH (MERWIN POINT) #1","2011","9"
"CT","NEW HAVEN","CT974464","ANCHOR BEACH (MERWIN POINT) #1","2012","7"
"CT","NEW HAVEN","CT974464","ANCHOR BEACH (MERWIN POINT) #1","2013","10"
"CT","NEW HAVEN","CT974464","ANCHOR BEACH (MERWIN POINT) #1","2014","5"
"CT","NEW HAVEN","CT974464","ANCHOR BEACH (MERWIN POINT) #1","2015","0"
"CT","NEW LONDON","CT079164","PLEASURE BEACH","2003","0"
"CT","NEW LONDON","CT079164","PLEASURE BEACH","2004","0"
"CT","NEW LONDON","CT079164","PLEASURE BEACH","2005","0"
"CT","NEW LONDON","CT079164","PLEASURE BEACH","2006","0"
"CT","NEW LONDON","CT079164","PLEASURE BEACH","2007","0"
"CT","NEW LONDON","CT079164","PLEASURE BEACH","2008","4"
"CT","NEW LONDON","CT079164","PLEASURE BEACH","2009","5"
"CT","NEW LONDON","CT079164","PLEASURE BEACH","2010","5"
"CT","NEW LONDON","CT079164","PLEASURE BEACH","2011","7"
"CT","NEW LONDON","CT079164","PLEASURE BEACH","2012","5"
"CT","NEW LONDON","CT079164","PLEASURE BEACH","2013","4"
"CT","NEW LONDON","CT079164","PLEASURE BEACH","2014","2"
"CT","NEW LONDON","CT079164","PLEASURE BEACH","2015","0"
"CT","NEW LONDON","CT103938","HOLE-IN-THE-WALL BEACH","2003","0"
"CT","NEW LONDON","CT103938","HOLE-IN-THE-WALL BEACH","2004","0"
"CT","NEW LONDON","CT103938","HOLE-IN-THE-WALL BEACH","2005","0"
"CT","NEW LONDON","CT103938","HOLE-IN-THE-WALL BEACH","2006","0"
"CT","NEW LONDON","CT103938","HOLE-IN-THE-WALL BEACH","2007","0"
"CT","NEW LONDON","CT103938","HOLE-IN-THE-WALL BEACH","2008","8"
"CT","NEW LONDON","CT103938","HOLE-IN-THE-WALL BEACH","2009","13"
"CT","NEW LONDON","CT103938","HOLE-IN-THE-WALL BEACH","2010","11"
"CT","NEW LONDON","CT103938","HOLE-IN-THE-WALL BEACH","2011","9"
"CT","NEW LONDON","CT103938","HOLE-IN-THE-WALL BEACH","2012","6"
"CT","NEW LONDON","CT103938","HOLE-IN-THE-WALL BEACH","2013","10"
"CT","NEW LONDON","CT103938","HOLE-IN-THE-WALL BEACH","2014","6"
"CT","NEW LONDON","CT103938","HOLE-IN-THE-WALL BEACH","2015","0"
"CT","NEW LONDON","CT110195","NOANK DOCK","2003","0"
"CT","NEW LONDON","CT110195","NOANK DOCK","2004","0"
"CT","NEW LONDON","CT110195","NOANK DOCK","2005","0"
"CT","NEW LONDON","CT110195","NOANK DOCK","2006","0"
"CT","NEW LONDON","CT110195","NOANK DOCK","2007","0"
"CT","NEW LONDON","CT110195","NOANK DOCK","2008","3"
"CT","NEW LONDON","CT110195","NOANK DOCK","2009","3"
"CT","NEW LONDON","CT110195","NOANK DOCK","2010","7"
"CT","NEW LONDON","CT110195","NOANK DOCK","2011","10"
"CT","NEW LONDON","CT110195","NOANK DOCK","2012","7"
"CT","NEW LONDON","CT110195","NOANK DOCK","2013","9"
"CT","NEW LONDON","CT110195","NOANK DOCK","2014","4"
"CT","NEW LONDON","CT110195","NOANK DOCK","2015","0"
"CT","NEW LONDON","CT120292","MCCOOK POINT BEACH","2003","0"
"CT","NEW LONDON","CT120292","MCCOOK POINT BEACH","2004","0"
"CT","NEW LONDON","CT120292","MCCOOK POINT BEACH","2005","0"
"CT","NEW LONDON","CT120292","MCCOOK POINT BEACH","2006","0"
"CT","NEW LONDON","CT120292","MCCOOK POINT BEACH","2007","0"
"CT","NEW LONDON","CT120292","MCCOOK POINT BEACH","2008","5"
"CT","NEW LONDON","CT120292","MCCOOK POINT BEACH","2009","7"
"CT","NEW LONDON","CT120292","MCCOOK POINT BEACH","2010","8"
"CT","NEW LONDON","CT120292","MCCOOK POINT BEACH","2011","6"
"CT","NEW LONDON","CT120292","MCCOOK POINT BEACH","2012","2"
"CT","NEW LONDON","CT120292","MCCOOK POINT BEACH","2013","8"
"CT","NEW LONDON","CT120292","MCCOOK POINT BEACH","2014","4"
"CT","NEW LONDON","CT120292","MCCOOK POINT BEACH","2015","0"
"CT","NEW LONDON","CT207829","ROCKY NECK STATE PARK BEACH","2003","0"
"CT","NEW LONDON","CT207829","ROCKY NECK STATE PARK BEACH","2004","0"
"CT","NEW LONDON","CT207829","ROCKY NECK STATE PARK BEACH","2005","0"
"CT","NEW LONDON","CT207829","ROCKY NECK STATE PARK BEACH","2006","0"
"CT","NEW LONDON","CT207829","ROCKY NECK STATE PARK BEACH","2007","0"
"CT","NEW LONDON","CT207829","ROCKY NECK STATE PARK BEACH","2008","0"
"CT","NEW LONDON","CT207829","ROCKY NECK STATE PARK BEACH","2009","0"
"CT","NEW LONDON","CT207829","ROCKY NECK STATE PARK BEACH","2010","0"
"CT","NEW LONDON","CT207829","ROCKY NECK STATE PARK BEACH","2011","0"
"CT","NEW LONDON","CT207829","ROCKY NECK STATE PARK BEACH","2012","0"
"CT","NEW LONDON","CT207829","ROCKY NECK STATE PARK BEACH","2013","0"
"CT","NEW LONDON","CT207829","ROCKY NECK STATE PARK BEACH","2014","0"
"CT","NEW LONDON","CT207829","ROCKY NECK STATE PARK BEACH","2015","0"
"CT","NEW LONDON","CT282823","WHITE SANDS BEACH","2003","0"
"CT","NEW LONDON","CT282823","WHITE SANDS BEACH","2004","0"
"CT","NEW LONDON","CT282823","WHITE SANDS BEACH","2005","0"
"CT","NEW LONDON","CT282823","WHITE SANDS BEACH","2006","0"
"CT","NEW LONDON","CT282823","WHITE SANDS BEACH","2007","0"
"CT","NEW LONDON","CT282823","WHITE SANDS BEACH","2008","0"
"CT","NEW LONDON","CT282823","WHITE SANDS BEACH","2009","9"
"CT","NEW LONDON","CT282823","WHITE SANDS BEACH","2010","3"
"CT","NEW LONDON","CT282823","WHITE SANDS BEACH","2011","8"
"CT","NEW LONDON","CT282823","WHITE SANDS BEACH","2012","0"
"CT","NEW LONDON","CT282823","WHITE SANDS BEACH","2013","7"
"CT","NEW LONDON","CT282823","WHITE SANDS BEACH","2014","4"
"CT","NEW LONDON","CT282823","WHITE SANDS BEACH","2015","0"
"CT","NEW LONDON","CT340493","DUBOIS BEACH","2003","0"
"CT","NEW LONDON","CT340493","DUBOIS BEACH","2004","0"
"CT","NEW LONDON","CT340493","DUBOIS BEACH","2005","0"
"CT","NEW LONDON","CT340493","DUBOIS BEACH","2006","0"
"CT","NEW LONDON","CT340493","DUBOIS BEACH","2007","0"
"CT","NEW LONDON","CT340493","DUBOIS BEACH","2008","9"
"CT","NEW LONDON","CT340493","DUBOIS BEACH","2009","0"
"CT","NEW LONDON","CT340493","DUBOIS BEACH","2010","0"
"CT","NEW LONDON","CT340493","DUBOIS BEACH","2011","0"
"CT","NEW LONDON","CT340493","DUBOIS BEACH","2012","0"
"CT","NEW LONDON","CT340493","DUBOIS BEACH","2013","0"
"CT","NEW LONDON","CT340493","DUBOIS BEACH","2014","0"
"CT","NEW LONDON","CT340493","DUBOIS BEACH","2015","0"
"CT","NEW LONDON","CT407959","OCEAN BEACH PARK","2003","0"
"CT","NEW LONDON","CT407959","OCEAN BEACH PARK","2004","0"
"CT","NEW LONDON","CT407959","OCEAN BEACH PARK","2005","0"
"CT","NEW LONDON","CT407959","OCEAN BEACH PARK","2006","0"
"CT","NEW LONDON","CT407959","OCEAN BEACH PARK","2007","0"
"CT","NEW LONDON","CT407959","OCEAN BEACH PARK","2008","13"
"CT","NEW LONDON","CT407959","OCEAN BEACH PARK","2009","24"
"CT","NEW LONDON","CT407959","OCEAN BEACH PARK","2010","29"
"CT","NEW LONDON","CT407959","OCEAN BEACH PARK","2011","17"
"CT","NEW LONDON","CT407959","OCEAN BEACH PARK","2012","6"
"CT","NEW LONDON","CT407959","OCEAN BEACH PARK","2013","7"
"CT","NEW LONDON","CT407959","OCEAN BEACH PARK","2014","7"
"CT","NEW LONDON","CT407959","OCEAN BEACH PARK","2015","0"
"CT","NEW LONDON","CT434367","ESKER POINT BEACH","2003","0"
"CT","NEW LONDON","CT434367","ESKER POINT BEACH","2004","0"
"CT","NEW LONDON","CT434367","ESKER POINT BEACH","2005","0"
"CT","NEW LONDON","CT434367","ESKER POINT BEACH","2006","0"
"CT","NEW LONDON","CT434367","ESKER POINT BEACH","2007","0"
"CT","NEW LONDON","CT434367","ESKER POINT BEACH","2008","5"
"CT","NEW LONDON","CT434367","ESKER POINT BEACH","2009","9"
"CT","NEW LONDON","CT434367","ESKER POINT BEACH","2010","5"
"CT","NEW LONDON","CT434367","ESKER POINT BEACH","2011","12"
"CT","NEW LONDON","CT434367","ESKER POINT BEACH","2012","11"
"CT","NEW LONDON","CT434367","ESKER POINT BEACH","2013","7"
"CT","NEW LONDON","CT434367","ESKER POINT BEACH","2014","5"
"CT","NEW LONDON","CT434367","ESKER POINT BEACH","2015","0"
"CT","NEW LONDON","CT493837","SOUNDVIEW BEACH","2003","0"
"CT","NEW LONDON","CT493837","SOUNDVIEW BEACH","2004","0"
"CT","NEW LONDON","CT493837","SOUNDVIEW BEACH","2005","0"
"CT","NEW LONDON","CT493837","SOUNDVIEW BEACH","2006","0"
"CT","NEW LONDON","CT493837","SOUNDVIEW BEACH","2007","0"
"CT","NEW LONDON","CT493837","SOUNDVIEW BEACH","2008","0"
"CT","NEW LONDON","CT493837","SOUNDVIEW BEACH","2009","7"
"CT","NEW LONDON","CT493837","SOUNDVIEW BEACH","2010","1"
"CT","NEW LONDON","CT493837","SOUNDVIEW BEACH","2011","5"
"CT","NEW LONDON","CT493837","SOUNDVIEW BEACH","2012","0"
"CT","NEW LONDON","CT493837","SOUNDVIEW BEACH","2013","7"
"CT","NEW LONDON","CT493837","SOUNDVIEW BEACH","2014","6"
"CT","NEW LONDON","CT493837","SOUNDVIEW BEACH","2015","0"
"CT","NEW LONDON","CT496693","GREEN HARBOR BEACH","2003","0"
"CT","NEW LONDON","CT496693","GREEN HARBOR BEACH","2004","0"
"CT","NEW LONDON","CT496693","GREEN HARBOR BEACH","2005","0"
"CT","NEW LONDON","CT496693","GREEN HARBOR BEACH","2006","0"
"CT","NEW LONDON","CT496693","GREEN HARBOR BEACH","2007","0"
"CT","NEW LONDON","CT496693","GREEN HARBOR BEACH","2008","21"
"CT","NEW LONDON","CT496693","GREEN HARBOR BEACH","2009","23"
"CT","NEW LONDON","CT496693","GREEN HARBOR BEACH","2010","35"
"CT","NEW LONDON","CT496693","GREEN HARBOR BEACH","2011","17"
"CT","NEW LONDON","CT496693","GREEN HARBOR BEACH","2012","13"
"CT","NEW LONDON","CT496693","GREEN HARBOR BEACH","2013","9"
"CT","NEW LONDON","CT496693","GREEN HARBOR BEACH","2014","8"
"CT","NEW LONDON","CT496693","GREEN HARBOR BEACH","2015","0"
"CT","NEW LONDON","CT685151","WATERFORD TOWN BEACH","2003","0"
"CT","NEW LONDON","CT685151","WATERFORD TOWN BEACH","2004","0"
"CT","NEW LONDON","CT685151","WATERFORD TOWN BEACH","2005","0"
"CT","NEW LONDON","CT685151","WATERFORD TOWN BEACH","2006","0"
"CT","NEW LONDON","CT685151","WATERFORD TOWN BEACH","2007","0"
"CT","NEW LONDON","CT685151","WATERFORD TOWN BEACH","2008","16"
"CT","NEW LONDON","CT685151","WATERFORD TOWN BEACH","2009","19"
"CT","NEW LONDON","CT685151","WATERFORD TOWN BEACH","2010","18"
"CT","NEW LONDON","CT685151","WATERFORD TOWN BEACH","2011","4"
"CT","NEW LONDON","CT685151","WATERFORD TOWN BEACH","2012","3"
"CT","NEW LONDON","CT685151","WATERFORD TOWN BEACH","2013","3"
"CT","NEW LONDON","CT685151","WATERFORD TOWN BEACH","2014","2"
"CT","NEW LONDON","CT685151","WATERFORD TOWN BEACH","2015","0"
"CT","NEW LONDON","CT705857","EASTERN POINT BEACH","2003","0"
"CT","NEW LONDON","CT705857","EASTERN POINT BEACH","2004","0"
"CT","NEW LONDON","CT705857","EASTERN POINT BEACH","2005","0"
"CT","NEW LONDON","CT705857","EASTERN POINT BEACH","2006","0"
"CT","NEW LONDON","CT705857","EASTERN POINT BEACH","2007","0"
"CT","NEW LONDON","CT705857","EASTERN POINT BEACH","2008","6"
"CT","NEW LONDON","CT705857","EASTERN POINT BEACH","2009","17"
"CT","NEW LONDON","CT705857","EASTERN POINT BEACH","2010","19"
"CT","NEW LONDON","CT705857","EASTERN POINT BEACH","2011","4"
"CT","NEW LONDON","CT705857","EASTERN POINT BEACH","2012","7"
"CT","NEW LONDON","CT705857","EASTERN POINT BEACH","2013","8"
"CT","NEW LONDON","CT705857","EASTERN POINT BEACH","2014","3"
"CT","NEW LONDON","CT705857","EASTERN POINT BEACH","2015","0"
"NY","BRONX","NY176548","WEST FORDHAM STREET ASSOCIATION","2003","0"
"NY","BRONX","NY176548","WEST FORDHAM STREET ASSOCIATION","2004","0"
"NY","BRONX","NY176548","WEST FORDHAM STREET ASSOCIATION","2005","0"
"NY","BRONX","NY176548","WEST FORDHAM STREET ASSOCIATION","2006","0"
"NY","BRONX","NY176548","WEST FORDHAM STREET ASSOCIATION","2007","0"
"NY","BRONX","NY176548","WEST FORDHAM STREET ASSOCIATION","2008","0"
"NY","BRONX","NY176548","WEST FORDHAM STREET ASSOCIATION","2009","0"
"NY","BRONX","NY176548","WEST FORDHAM STREET ASSOCIATION","2010","60"
"NY","BRONX","NY176548","WEST FORDHAM STREET ASSOCIATION","2011","49"
"NY","BRONX","NY176548","WEST FORDHAM STREET ASSOCIATION","2012","56"
"NY","BRONX","NY176548","WEST FORDHAM STREET ASSOCIATION","2013","50"
"NY","BRONX","NY176548","WEST FORDHAM STREET ASSOCIATION","2014","38"
"NY","BRONX","NY176548","WEST FORDHAM STREET ASSOCIATION","2015","0"
"NY","BRONX","NY182382","TRINITY DANISH YOUNG PEOPLE'S SOCIETY","2003","0"
"NY","BRONX","NY182382","TRINITY DANISH YOUNG PEOPLE'S SOCIETY","2004","63"
"NY","BRONX","NY182382","TRINITY DANISH YOUNG PEOPLE'S SOCIETY","2005","16"
"NY","BRONX","NY182382","TRINITY DANISH YOUNG PEOPLE'S SOCIETY","2006","72"
"NY","BRONX","NY182382","TRINITY DANISH YOUNG PEOPLE'S SOCIETY","2007","63"
"NY","BRONX","NY182382","TRINITY DANISH YOUNG PEOPLE'S SOCIETY","2008","63"
"NY","BRONX","NY182382","TRINITY DANISH YOUNG PEOPLE'S SOCIETY","2009","63"
"NY","BRONX","NY182382","TRINITY DANISH YOUNG PEOPLE'S SOCIETY","2010","60"
"NY","BRONX","NY182382","TRINITY DANISH YOUNG PEOPLE'S SOCIETY","2011","54"
"NY","BRONX","NY182382","TRINITY DANISH YOUNG PEOPLE'S SOCIETY","2012","59"
"NY","BRONX","NY182382","TRINITY DANISH YOUNG PEOPLE'S SOCIETY","2013","47"
"NY","BRONX","NY182382","TRINITY DANISH YOUNG PEOPLE'S SOCIETY","2014","41"
"NY","BRONX","NY182382","TRINITY DANISH YOUNG PEOPLE'S SOCIETY","2015","0"
"NY","BRONX","NY300205","LOCUST POINT YACHT CLUB","2003","0"
"NY","BRONX","NY300205","LOCUST POINT YACHT CLUB","2004","45"
"NY","BRONX","NY300205","LOCUST POINT YACHT CLUB","2005","14"
"NY","BRONX","NY300205","LOCUST POINT YACHT CLUB","2006","0"
"NY","BRONX","NY300205","LOCUST POINT YACHT CLUB","2007","0"
"NY","BRONX","NY300205","LOCUST POINT YACHT CLUB","2008","0"
"NY","BRONX","NY300205","LOCUST POINT YACHT CLUB","2009","45"
"NY","BRONX","NY300205","LOCUST POINT YACHT CLUB","2010","60"
"NY","BRONX","NY300205","LOCUST POINT YACHT CLUB","2011","51"
"NY","BRONX","NY300205","LOCUST POINT YACHT CLUB","2012","44"
"NY","BRONX","NY300205","LOCUST POINT YACHT CLUB","2013","46"
"NY","BRONX","NY300205","LOCUST POINT YACHT CLUB","2014","31"
"NY","BRONX","NY300205","LOCUST POINT YACHT CLUB","2015","0"
"NY","BRONX","NY388768","WHITE CROSS FISHING CLUB","2003","0"
"NY","BRONX","NY388768","WHITE CROSS FISHING CLUB","2004","60"
"NY","BRONX","NY388768","WHITE CROSS FISHING CLUB","2005","16"
"NY","BRONX","NY388768","WHITE CROSS FISHING CLUB","2006","72"
"NY","BRONX","NY388768","WHITE CROSS FISHING CLUB","2007","63"
"NY","BRONX","NY388768","WHITE CROSS FISHING CLUB","2008","66"
"NY","BRONX","NY388768","WHITE CROSS FISHING CLUB","2009","63"
"NY","BRONX","NY388768","WHITE CROSS FISHING CLUB","2010","60"
"NY","BRONX","NY388768","WHITE CROSS FISHING CLUB","2011","53"
"NY","BRONX","NY388768","WHITE CROSS FISHING CLUB","2012","63"
"NY","BRONX","NY388768","WHITE CROSS FISHING CLUB","2013","53"
"NY","BRONX","NY388768","WHITE CROSS FISHING CLUB","2014","44"
"NY","BRONX","NY388768","WHITE CROSS FISHING CLUB","2015","0"
"NY","BRONX","NY417062","SCHUYLER HILL CIVIC ASSOCIATION","2003","0"
"NY","BRONX","NY417062","SCHUYLER HILL CIVIC ASSOCIATION","2004","60"
"NY","BRONX","NY417062","SCHUYLER HILL CIVIC ASSOCIATION","2005","16"
"NY","BRONX","NY417062","SCHUYLER HILL CIVIC ASSOCIATION","2006","69"
"NY","BRONX","NY417062","SCHUYLER HILL CIVIC ASSOCIATION","2007","63"
"NY","BRONX","NY417062","SCHUYLER HILL CIVIC ASSOCIATION","2008","42"
"NY","BRONX","NY417062","SCHUYLER HILL CIVIC ASSOCIATION","2009","57"
"NY","BRONX","NY417062","SCHUYLER HILL CIVIC ASSOCIATION","2010","63"
"NY","BRONX","NY417062","SCHUYLER HILL CIVIC ASSOCIATION","2011","48"
"NY","BRONX","NY417062","SCHUYLER HILL CIVIC ASSOCIATION","2012","39"
"NY","BRONX","NY417062","SCHUYLER HILL CIVIC ASSOCIATION","2013","36"
"NY","BRONX","NY417062","SCHUYLER HILL CIVIC ASSOCIATION","2014","25"
"NY","BRONX","NY417062","SCHUYLER HILL CIVIC ASSOCIATION","2015","0"
"NY","BRONX","NY549702","MORRIS YACHT AND BEACH CLUB","2003","0"
"NY","BRONX","NY549702","MORRIS YACHT AND BEACH CLUB","2004","54"
"NY","BRONX","NY549702","MORRIS YACHT AND BEACH CLUB","2005","16"
"NY","BRONX","NY549702","MORRIS YACHT AND BEACH CLUB","2006","75"
"NY","BRONX","NY549702","MORRIS YACHT AND BEACH CLUB","2007","60"
"NY","BRONX","NY549702","MORRIS YACHT AND BEACH CLUB","2008","69"
"NY","BRONX","NY549702","MORRIS YACHT AND BEACH CLUB","2009","70"
"NY","BRONX","NY549702","MORRIS YACHT AND BEACH CLUB","2010","60"
"NY","BRONX","NY549702","MORRIS YACHT AND BEACH CLUB","2011","48"
"NY","BRONX","NY549702","MORRIS YACHT AND BEACH CLUB","2012","61"
"NY","BRONX","NY549702","MORRIS YACHT AND BEACH CLUB","2013","42"
"NY","BRONX","NY549702","MORRIS YACHT AND BEACH CLUB","2014","37"
"NY","BRONX","NY549702","MORRIS YACHT AND BEACH CLUB","2015","0"
"NY","BRONX","NY582799","DANISH AMERICAN BEACH CLUB","2003","0"
"NY","BRONX","NY582799","DANISH AMERICAN BEACH CLUB","2004","63"
"NY","BRONX","NY582799","DANISH AMERICAN BEACH CLUB","2005","16"
"NY","BRONX","NY582799","DANISH AMERICAN BEACH CLUB","2006","72"
"NY","BRONX","NY582799","DANISH AMERICAN BEACH CLUB","2007","63"
"NY","BRONX","NY582799","DANISH AMERICAN BEACH CLUB","2008","66"
"NY","BRONX","NY582799","DANISH AMERICAN BEACH CLUB","2009","63"
"NY","BRONX","NY582799","DANISH AMERICAN BEACH CLUB","2010","60"
"NY","BRONX","NY582799","DANISH AMERICAN BEACH CLUB","2011","46"
"NY","BRONX","NY582799","DANISH AMERICAN BEACH CLUB","2012","64"
"NY","BRONX","NY582799","DANISH AMERICAN BEACH CLUB","2013","45"
"NY","BRONX","NY582799","DANISH AMERICAN BEACH CLUB","2014","44"
"NY","BRONX","NY582799","DANISH AMERICAN BEACH CLUB","2015","0"
"NY","BRONX","NY617089","AMERICAN TURNERS","2003","0"
"NY","BRONX","NY617089","AMERICAN TURNERS","2004","63"
"NY","BRONX","NY617089","AMERICAN TURNERS","2005","16"
"NY","BRONX","NY617089","AMERICAN TURNERS","2006","71"
"NY","BRONX","NY617089","AMERICAN TURNERS","2007","63"
"NY","BRONX","NY617089","AMERICAN TURNERS","2008","63"
"NY","BRONX","NY617089","AMERICAN TURNERS","2009","63"
"NY","BRONX","NY617089","AMERICAN TURNERS","2010","60"
"NY","BRONX","NY617089","AMERICAN TURNERS","2011","62"
"NY","BRONX","NY617089","AMERICAN TURNERS","2012","61"
"NY","BRONX","NY617089","AMERICAN TURNERS","2013","48"
"NY","BRONX","NY617089","AMERICAN TURNERS","2014","43"
"NY","BRONX","NY617089","AMERICAN TURNERS","2015","0"
"NY","BRONX","NY817429","ORCHARD BEACH","2003","0"
"NY","BRONX","NY817429","ORCHARD BEACH","2004","54"
"NY","BRONX","NY817429","ORCHARD BEACH","2005","16"
"NY","BRONX","NY817429","ORCHARD BEACH","2006","78"
"NY","BRONX","NY817429","ORCHARD BEACH","2007","60"
"NY","BRONX","NY817429","ORCHARD BEACH","2008","63"
"NY","BRONX","NY817429","ORCHARD BEACH","2009","60"
"NY","BRONX","NY817429","ORCHARD BEACH","2010","63"
"NY","BRONX","NY817429","ORCHARD BEACH","2011","29"
"NY","BRONX","NY817429","ORCHARD BEACH","2012","44"
"NY","BRONX","NY817429","ORCHARD BEACH","2013","25"
"NY","BRONX","NY817429","ORCHARD BEACH","2014","24"
"NY","BRONX","NY817429","ORCHARD BEACH","2015","0"
"NY","BRONX","NY818686","MANHEM BEACH CLUB","2003","0"
"NY","BRONX","NY818686","MANHEM BEACH CLUB","2004","63"
"NY","BRONX","NY818686","MANHEM BEACH CLUB","2005","16"
"NY","BRONX","NY818686","MANHEM BEACH CLUB","2006","72"
"NY","BRONX","NY818686","MANHEM BEACH CLUB","2007","60"
"NY","BRONX","NY818686","MANHEM BEACH CLUB","2008","66"
"NY","BRONX","NY818686","MANHEM BEACH CLUB","2009","60"
"NY","BRONX","NY818686","MANHEM BEACH CLUB","2010","60"
"NY","BRONX","NY818686","MANHEM BEACH CLUB","2011","52"
"NY","BRONX","NY818686","MANHEM BEACH CLUB","2012","58"
"NY","BRONX","NY818686","MANHEM BEACH CLUB","2013","49"
"NY","BRONX","NY818686","MANHEM BEACH CLUB","2014","36"
"NY","BRONX","NY818686","MANHEM BEACH CLUB","2015","0"
"NY","NASSAU","NY159820","INC. VILLAGE OF LAUREL HOLLOW","2003","0"
"NY","NASSAU","NY159820","INC. VILLAGE OF LAUREL HOLLOW","2004","114"
"NY","NASSAU","NY159820","INC. VILLAGE OF LAUREL HOLLOW","2005","64"
"NY","NASSAU","NY159820","INC. VILLAGE OF LAUREL HOLLOW","2006","71"
"NY","NASSAU","NY159820","INC. VILLAGE OF LAUREL HOLLOW","2007","57"
"NY","NASSAU","NY159820","INC. VILLAGE OF LAUREL HOLLOW","2008","36"
"NY","NASSAU","NY159820","INC. VILLAGE OF LAUREL HOLLOW","2009","55"
"NY","NASSAU","NY159820","INC. VILLAGE OF LAUREL HOLLOW","2010","144"
"NY","NASSAU","NY159820","INC. VILLAGE OF LAUREL HOLLOW","2011","56"
"NY","NASSAU","NY159820","INC. VILLAGE OF LAUREL HOLLOW","2012","51"
"NY","NASSAU","NY159820","INC. VILLAGE OF LAUREL HOLLOW","2013","50"
"NY","NASSAU","NY159820","INC. VILLAGE OF LAUREL HOLLOW","2014","55"
"NY","NASSAU","NY159820","INC. VILLAGE OF LAUREL HOLLOW","2015","0"
"NY","NASSAU","NY348173","STEHLI BEACH","2003","0"
"NY","NASSAU","NY348173","STEHLI BEACH","2004","60"
"NY","NASSAU","NY348173","STEHLI BEACH","2005","34"
"NY","NASSAU","NY348173","STEHLI BEACH","2006","56"
"NY","NASSAU","NY348173","STEHLI BEACH","2007","56"
"NY","NASSAU","NY348173","STEHLI BEACH","2008","33"
"NY","NASSAU","NY348173","STEHLI BEACH","2009","48"
"NY","NASSAU","NY348173","STEHLI BEACH","2010","39"
"NY","NASSAU","NY348173","STEHLI BEACH","2011","53"
"NY","NASSAU","NY348173","STEHLI BEACH","2012","40"
"NY","NASSAU","NY348173","STEHLI BEACH","2013","45"
"NY","NASSAU","NY348173","STEHLI BEACH","2014","43"
"NY","NASSAU","NY348173","STEHLI BEACH","2015","0"
